

New start of logging. Datetime: 2022.05.08_152450 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 15:32:21;-40,0;0;48,9;619,9;-57,1;-252,9;-120,4;929,3;-76090,0;-292250,0;156240,0;29,8;195,8;-100,0;2,95;0,01
'05/08/2022 15:32:22;-40,0;0;49,2;619,9;-57,1;49,8;-38,1;834,7;-95340,0;-337330,0;142100,0;34,1;206,9;-100,0;2,93;0,01
'05/08/2022 15:32:23;-40,0;0;49,2;619,9;-57,2;-144,3;-117,7;893,6;-356370,0;-307230,0;-45850,0;39,2;240,4;-100,0;2,94;0,01
'05/08/2022 15:32:24;-40,0;0;49,6;619,6;-57,5;-160,5;-117,7;922,2;313320,0;-44940,0;-16030,0;35,3;213,6;-100,0;2,91;0,01
'05/08/2022 15:32:25;-40,0;0;49,8;619,8;-57,4;-115,7;-122,3;1132,3;300580,0;-2870,0;59360,0;34,2;212,5;-100,0;2,92;0,01
'05/08/2022 15:32:26;-40,0;0;49,9;619,7;-57,4;-211,1;-66,4;950,3;-96110,0;-16800,0;17360,0;33,6;212,1;-100,0;2,91;0,01
'05/08/2022 15:32:27;-40,0;0;49,9;619,7;-57,4;-211,1;-66,4;950,3;-96110,0;-16800,0;17360,0;34,4;213,1;-100,0;2,91;0,01
'05/08/2022 15:32:28;-40,0;0;50,3;619,7;-57,6;-221,4;-110,6;965,8;-75040,0;-59920,0;145880,0;33,4;210,0;-100,0;2,89;0,01
'05/08/2022 15:32:29;-40,0;0;50,5;619,6;-57,7;-362,5;-0,2;909,2;-372610,0;-238210,0;10430,0;34,9;211,4;-100,0;2,89;0,01
'05/08/2022 15:32:30;-40,0;0;50,7;619,5;-57,7;-340,9;-106,0;986,1;242690,0;121030,0;-137480,0;37,5;218,5;-100,0;2,89;0,01
'05/08/2022 15:32:31;-40,0;0;51,0;619,5;-57,9;-446,8;-314,1;1018,6;203700,0;-78260,0;92260,0;36,1;204,8;-100,0;2,89;0,01
'05/08/2022 15:32:32;-40,0;0;51,3;619,6;-57,7;-388,1;-309,8;1001,7;-48160,0;134680,0;183960,0;36,1;204,7;-100,0;2,86;0,01
'05/08/2022 15:32:33;-40,0;0;51,4;619,6;-57,8;-246,6;-380,3;1085,5;-21630,0;-113470,0;-44170,0;37,0;205,3;-100,0;2,86;0,01
'05/08/2022 15:32:33;-40,0;0;51,6;619,6;-57,8;-28,7;-333,5;951,5;56700,0;-21560,0;27510,0;38,1;223,4;-100,0;2,85;0,01
'05/08/2022 15:32:34;-40,0;0;51,7;619,6;-57,8;-46,8;-375,6;1225,9;202510,0;-11970,0;-111510,0;38,2;223,6;-100,0;2,85;0,01
'05/08/2022 15:32:35;-40,0;0;51,0;619,6;-57,8;-31,2;-156,7;946,2;-276080,0;-231000,0;34720,0;35,3;200,9;-100,0;2,83;0,01
'05/08/2022 15:32:36;-40,0;0;52,2;619,6;-57,8;190,6;-76,5;985,8;-396900,0;437990,0;22050,0;35,1;200,8;-100,0;2,84;0,01
'05/08/2022 15:32:37;-40,0;0;52,5;619,5;-58,0;-48,1;-238,0;817,9;75670,0;38570,0;-326480,0;34,2;184,9;-100,0;2,82;0,01
'05/08/2022 15:32:38;-40,0;0;52,2;619,3;-58,1;271,6;-221,6;534,7;445060,0;514850,0;-526400,0;36,2;206,4;-100,0;2,82;0,01
'05/08/2022 15:32:39;-40,0;0;53,0;619,3;-58,2;156,6;-168,4;640,2;-28770,0;-458850,0;61530,0;36,8;185,6;-100,0;2,79;0,01
'05/08/2022 15:32:40;-40,0;0;53,0;619,3;-58,3;180,2;-181,0;1022,3;-83930,0;177170,0;-28560,0;36,6;183,1;-100,0;2,82;0,01
'05/08/2022 15:32:41;-40,0;0;53,5;619,4;-58,2;-20,0;-150,5;1024,1;-49350,0;-93100,0;64260,0;35,4;182,4;-100,0;2,78;0,01
'05/08/2022 15:32:42;-40,0;0;53,4;619,2;-58,4;83,9;-32,6;1191,4;-56770,0;-52780,0;8050,0;43,7;199,2;-100,0;2,79;0,01
'05/08/2022 15:32:43;-40,0;0;53,9;619,1;-58,5;119,4;4,5;1124,2;-91000,0;185780,0;-41090,0;44,1;199,7;-100,0;2,76;0,01
'05/08/2022 15:32:44;-40,0;0;54,1;619,1;-58,5;-87,5;-35,0;884,4;150920,0;306600,0;-28910,0;44,4;200,0;-100,0;2,79;0,01
'05/08/2022 15:32:45;-40,0;0;54,2;619,1;-58,6;-244,4;-89,1;1045,0;-102410,0;-51520,0;135940,0;45,4;200,8;-100,0;2,74;0,01
'05/08/2022 15:32:46;-40,0;0;54,4;619,1;-58,7;-129,8;-104,6;1010,6;-67130,0;134330,0;-5110,0;48,1;204,4;-100,0;2,75;0,01
'05/08/2022 15:32:46;-40,0;0;54,7;619,0;-58,7;-134,9;-63,6;947,9;-207900,0;-279230,0;-98140,0;46,7;186,3;-100,0;2,72;0,01
'05/08/2022 15:32:47;-40,0;0;54,9;618,8;-59,0;-197,8;-42,8;1081,0;32060,0;-124670,0;-123970,0;45,4;165,9;-100,0;2,76;0,01
'05/08/2022 15:32:48;-40,0;0;55,2;618,8;-59,1;-167,0;-70,2;948,2;-303450,0;-61810,0;-29120,0;47,6;177,8;-100,0;2,70;0,01
'05/08/2022 15:32:49;-40,0;0;55,4;618,9;-59,1;-117,7;-212,9;1007,3;31570,0;-23590,0;-55790,0;46,8;174,7;-100,0;2,72;0,01
'05/08/2022 15:32:50;-40,0;0;55,7;618,8;-59,2;-54,2;-71,2;847,5;-529620,0;-169680,0;275240,0;41,4;152,6;-100,0;2,68;0,01
'05/08/2022 15:32:51;-40,0;0;56,1;618,6;-59,4;-169,6;-331,8;866,4;162330,0;-312270,0;284200,0;38,4;140,5;-100,0;2,71;0,01
'05/08/2022 15:32:52;-40,0;0;56,1;618,6;-59,4;-45,9;-275,9;881,6;415800,0;249900,0;24150,0;38,4;140,6;-100,0;2,66;0,01
'05/08/2022 15:32:53;-40,0;0;56,3;618,7;-59,4;70,9;-81,1;910,0;-90930,0;259140,0;145040,0;45,4;152,2;-100,0;2,68;0,01
