

New start of logging. Datetime: 2022.05.08_134619 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 13:54:40;38,5;20;974,8;40,0;35,9;77,5;-30,6;1011,7;-1540,0;-3780,0;-6720,0;6,9;37,4;-100,0;4,21;0,05
'05/08/2022 13:54:41;38,5;20;974,8;40,0;35,9;77,5;-30,6;1011,7;-1540,0;-3780,0;-6720,0;7,0;35,3;-100,0;4,21;0,04
'05/08/2022 13:54:42;38,5;20;974,7;40,0;35,9;79,7;-27,9;1011,4;-3780,0;-3710,0;1610,0;7,0;33,7;-100,0;4,21;0,05
'05/08/2022 13:54:43;38,5;20;974,7;40,0;35,9;83,3;-27,0;1011,1;5390,0;-3220,0;980,0;7,0;33,3;-100,0;4,21;0,04
'05/08/2022 13:54:44;38,5;20;974,8;40,0;35,9;82,1;-25,4;1011,6;7980,0;-4760,0;-3360,0;7,0;33,5;-100,0;4,21;0,05
'05/08/2022 13:54:45;38,5;20;974,7;40,0;36,0;81,3;-26,6;1011,3;0,0;-8470,0;-1680,0;6,8;30,5;-100,0;4,21;0,04
'05/08/2022 13:54:46;38,6;20;974,7;40,0;36,0;78,8;-27,8;1011,2;-2450,0;-2940,0;6720,0;6,9;31,7;-100,0;4,21;0,05
'05/08/2022 13:54:47;38,6;20;974,8;40,0;36,0;81,0;-25,8;1011,0;-8750,0;-2240,0;-1820,0;6,8;32,6;-100,0;4,21;0,04
'05/08/2022 13:54:47;38,6;20;974,8;40,0;36,0;81,6;-30,0;1011,0;1750,0;5530,0;-6440,0;6,8;33,2;-100,0;4,21;0,05
'05/08/2022 13:54:48;38,6;20;974,7;40,1;36,0;79,0;-28,4;1011,5;4270,0;980,0;15820,0;6,8;32,7;-100,0;4,21;0,04
'05/08/2022 13:54:49;38,6;20;974,7;40,1;36,0;77,7;-33,2;1011,9;4690,0;-3080,0;-14280,0;6,8;33,0;-100,0;4,21;0,04
'05/08/2022 13:54:50;38,6;20;974,8;40,1;36,0;78,9;-29,6;1011,6;-280,0;-980,0;7350,0;6,8;33,1;-100,0;4,21;0,04
'05/08/2022 13:54:51;38,6;20;974,8;40,1;36,0;82,0;-22,8;1011,7;-1050,0;-3220,0;-1400,0;6,7;32,7;-100,0;4,21;0,05
'05/08/2022 13:54:52;38,7;20;974,8;40,1;36,0;85,2;-15,9;1011,3;-3290,0;-8820,0;-6440,0;6,8;34,4;-100,0;4,21;0,04
'05/08/2022 13:54:53;38,6;19;974,8;40,1;36,1;80,6;-12,5;1011,9;9170,0;7070,0;12320,0;6,9;35,4;-100,0;4,19;0,05
'05/08/2022 13:54:54;38,7;19;974,7;40,1;36,1;79,6;-20,6;1011,2;-2100,0;-1260,0;-10290,0;6,8;35,3;-100,0;4,21;0,04
'05/08/2022 13:54:55;38,7;19;974,7;40,1;36,0;78,8;-24,5;1011,0;-70,0;-3010,0;6580,0;6,8;34,9;-100,0;4,21;0,05
'05/08/2022 13:54:56;38,7;19;974,6;40,1;36,1;81,5;-26,3;1010,3;-3150,0;-13580,0;-7000,0;6,8;36,4;-100,0;4,21;0,04
'05/08/2022 13:54:57;38,7;19;974,7;40,1;36,1;79,0;-26,3;1011,3;1120,0;-4760,0;1680,0;6,9;40,2;-100,0;4,21;0,04
'05/08/2022 13:54:58;38,7;19;974,8;40,1;36,1;80,5;-28,5;1010,8;3500,0;5530,0;1960,0;6,8;38,8;-100,0;4,21;0,04
'05/08/2022 13:54:59;38,7;19;974,6;40,1;36,0;81,7;-27,8;1010,0;-10080,0;3010,0;-4130,0;6,9;42,3;-100,0;4,21;0,05
'05/08/2022 13:55:00;38,7;19;974,6;40,1;36,1;80,2;-16,3;1010,0;7000,0;-14630,0;2240,0;6,9;43,2;-100,0;4,21;0,04
'05/08/2022 13:55:00;38,7;19;974,8;40,2;36,1;78,2;-14,1;1010,1;22400,0;-4410,0;-420,0;6,9;45,9;-100,0;4,21;0,05
'05/08/2022 13:55:01;38,7;19;974,6;40,1;36,1;82,0;-9,5;1010,8;-2100,0;5950,0;-9660,0;6,9;45,9;-100,0;4,21;0,04
'05/08/2022 13:55:02;38,7;19;974,7;40,1;36,1;79,9;-14,3;1010,9;7280,0;3010,0;7140,0;7,1;48,9;-100,0;4,21;0,05
'05/08/2022 13:55:03;38,7;19;974,7;40,1;36,1;81,5;-14,5;1010,0;-7700,0;5110,0;2940,0;7,2;51,6;-100,0;4,21;0,04
'05/08/2022 13:55:04;38,8;19;974,8;40,2;36,1;81,4;-19,5;1009,9;-19250,0;-1400,0;-8470,0;7,3;55,2;-100,0;4,21;0,04
'05/08/2022 13:55:05;38,8;19;974,7;40,2;36,1;77,0;-14,6;1010,0;26460,0;-9660,0;-6510,0;7,4;57,3;-100,0;4,21;0,04
'05/08/2022 13:55:06;38,8;19;974,7;40,2;36,1;78,7;-17,4;1010,8;2380,0;-9380,0;13720,0;7,3;54,8;-100,0;4,21;0,04
'05/08/2022 13:55:07;38,8;19;974,7;40,2;36,1;83,1;-22,0;1010,3;560,0;1960,0;-12670,0;7,5;59,6;-100,0;4,17;0,04
'05/08/2022 13:55:08;38,8;19;974,7;40,2;36,1;82,7;-24,1;1010,6;-7210,0;8400,0;-1680,0;7,5;60,7;-100,0;4,21;0,05
'05/08/2022 13:55:09;38,8;19;974,7;40,2;36,1;79,0;-21,7;1010,8;-7210,0;10080,0;9520,0;7,5;62,1;-100,0;4,21;0,04
'05/08/2022 13:55:10;38,8;19;974,8;40,2;36,2;78,8;-23,0;1010,7;-560,0;13300,0;-350,0;7,5;62,4;-100,0;4,21;0,05
'05/08/2022 13:55:11;38,8;19;974,8;40,2;36,2;79,5;-24,6;1010,5;280,0;1750,0;-3290,0;7,5;63,0;-100,0;4,21;0,04
'05/08/2022 13:55:12;38,8;19;974,7;40,2;36,1;79,9;-23,1;1010,8;-420,0;-7140,0;4690,0;7,6;63,3;-100,0;4,21;0,04
'05/08/2022 13:55:12;38,8;19;974,7;40,2;36,2;80,7;-25,4;1010,8;4410,0;-1890,0;-1820,0;7,6;63,8;-100,0;4,21;0,04
'05/08/2022 13:55:13;38,8;19;974,7;40,2;36,2;78,7;-27,1;1010,6;1680,0;-490,0;-210,0;7,6;63,0;-100,0;4,21;0,04
'05/08/2022 13:55:14;38,8;19;974,7;40,2;36,2;79,7;-27,3;1010,6;3360,0;-280,0;3010,0;7,7;62,4;-100,0;4,21;0,04
'05/08/2022 13:55:15;38,8;19;974,6;40,2;36,2;80,8;-24,7;1010,6;8960,0;-1190,0;-10640,0;7,8;61,9;-100,0;4,21;0,04
'05/08/2022 13:55:16;38,8;19;974,8;40,2;36,2;80,6;-27,6;1010,6;5320,0;7770,0;10570,0;7,9;62,1;-100,0;4,21;0,04
'05/08/2022 13:55:17;38,8;19;974,8;40,2;36,2;80,3;-29,5;1010,7;2800,0;8680,0;-9380,0;7,9;62,0;-100,0;4,21;0,04
'05/08/2022 13:55:18;38,8;19;974,7;40,2;36,2;79,7;-28,5;1010,5;-8190,0;-3290,0;700,0;7,9;62,2;-100,0;4,21;0,04
'05/08/2022 13:55:19;38,8;19;974,7;40,2;36,2;76,4;-27,2;1010,9;-1820,0;-7140,0;11900,0;7,8;62,1;-100,0;4,21;0,04
'05/08/2022 13:55:20;38,8;19;974,6;40,2;36,2;77,4;-32,8;1010,7;-3430,0;-3010,0;-13580,0;7,9;62,1;-100,0;4,21;0,04
'05/08/2022 13:55:21;38,8;19;974,7;40,2;36,2;77,0;-28,1;1011,3;6790,0;11130,0;1610,0;7,8;62,8;-100,0;4,21;0,04
'05/08/2022 13:55:22;38,8;19;974,7;40,2;36,3;76,4;-23,7;1010,8;-6020,0;3920,0;11130,0;7,9;62,9;-100,0;4,21;0,04
'05/08/2022 13:55:23;38,8;19;974,7;40,2;36,2;75,9;-28,0;1011,1;-3080,0;-2310,0;-770,0;7,9;62,9;-100,0;4,21;0,04
'05/08/2022 13:55:24;38,9;19;974,6;40,3;36,2;77,3;-27,6;1011,1;-5460,0;-3290,0;-8960,0;8,0;63,3;-100,0;4,21;0,04
'05/08/2022 13:55:24;38,9;19;974,6;40,3;36,2;75,7;-29,4;1011,5;1050,0;5600,0;12810,0;7,8;61,3;-100,0;4,21;0,04
'05/08/2022 13:55:25;38,9;19;974,7;40,3;36,2;75,0;-31,8;1011,5;770,0;350,0;-4620,0;7,7;56,5;-100,0;4,21;0,04
'05/08/2022 13:55:26;38,9;19;974,8;40,3;36,2;74,5;-34,2;1011,3;-2030,0;-1190,0;-7840,0;7,9;58,9;-100,0;4,21;0,05
'05/08/2022 13:55:27;38,9;19;974,8;40,3;36,2;74,5;-34,2;1011,3;-2030,0;-1190,0;-7840,0;8,0;59,9;-100,0;4,21;0,04
'05/08/2022 13:55:28;38,9;19;974,7;40,3;36,2;73,3;-29,1;1011,9;2100,0;-1960,0;10500,0;8,1;59,6;-100,0;4,21;0,05
'05/08/2022 13:55:29;38,9;19;974,8;40,3;36,3;76,7;-29,1;1011,6;1890,0;-770,0;-11480,0;8,1;58,4;-100,0;4,21;0,04
'05/08/2022 13:55:30;38,9;19;974,7;40,3;36,3;77,5;-28,5;1011,6;560,0;-6860,0;5390,0;8,0;57,6;-100,0;4,21;0,05
'05/08/2022 13:55:31;38,9;19;974,7;40,3;36,3;78,5;-29,5;1011,3;4550,0;-5950,0;2450,0;8,1;55,6;-100,0;4,21;0,04
'05/08/2022 13:55:32;38,9;19;974,7;40,3;36,3;79,0;-32,1;1010,8;-2940,0;5740,0;-9800,0;8,0;52,7;-100,0;4,21;0,05
'05/08/2022 13:55:33;38,9;19;974,7;40,3;36,3;78,3;-29,5;1011,3;3640,0;980,0;11480,0;7,9;49,3;-100,0;4,21;0,04
'05/08/2022 13:55:34;38,9;19;974,6;40,3;36,3;79,3;-32,6;1010,6;-4760,0;2660,0;-10850,0;7,9;47,5;-100,0;4,21;0,05
'05/08/2022 13:55:35;38,9;19;974,7;40,3;36,3;78,1;-27,7;1010,6;-560,0;1540,0;8260,0;7,9;47,5;-100,0;4,21;0,04
'05/08/2022 13:55:36;38,9;19;974,8;40,3;36,3;80,8;-25,4;1010,9;8190,0;3360,0;-1050,0;7,7;42,2;-100,0;4,21;0,04
'05/08/2022 13:55:36;38,9;19;974,6;40,3;36,3;80,9;-23,7;1010,9;3010,0;210,0;-560,0;7,6;40,8;-100,0;4,21;0,04
'05/08/2022 13:55:37;38,9;19;974,9;40,3;36,3;79,2;-26,2;1010,6;-3710,0;-5250,0;2800,0;7,5;39,4;-100,0;4,21;0,04
'05/08/2022 13:55:38;38,9;19;974,8;40,3;36,3;80,9;-28,7;1010,4;-4060,0;420,0;-5390,0;7,4;39,5;-100,0;4,21;0,04
'05/08/2022 13:55:39;38,9;19;974,7;40,3;36,2;80,0;-24,3;1010,6;-8260,0;2240,0;3570,0;7,5;39,9;-100,0;4,21;0,04
'05/08/2022 13:55:40;38,9;19;974,6;40,3;36,3;79,2;-30,6;1010,5;-1960,0;-3080,0;1610,0;7,5;39,4;-100,0;4,21;0,04
'05/08/2022 13:55:41;38,9;19;974,7;40,3;36,3;77,4;-33,8;1011,0;-770,0;-5460,0;-5670,0;7,5;39,3;-100,0;4,21;0,04
'05/08/2022 13:55:42;38,9;19;974,7;40,3;36,3;77,7;-35,6;1011,0;-560,0;-1680,0;3150,0;7,4;38,9;-100,0;4,21;0,04
'05/08/2022 13:55:43;38,9;19;974,6;40,3;36,3;77,7;-35,7;1011,1;1400,0;3010,0;-1190,0;7,4;39,5;-100,0;4,21;0,04
'05/08/2022 13:55:44;39,0;19;974,7;40,3;36,3;75,8;-33,8;1011,4;-910,0;-630,0;280,0;7,3;39,6;-100,0;4,21;0,04
'05/08/2022 13:55:45;39,0;19;974,6;40,4;36,3;77,0;-34,9;1011,3;140,0;1540,0;70,0;7,2;40,6;-100,0;4,21;0,04
'05/08/2022 13:55:46;39,0;19;974,8;40,4;36,3;76,4;-33,4;1011,4;-420,0;980,0;910,0;7,3;40,6;-100,0;4,21;0,04
'05/08/2022 13:55:47;39,0;19;974,7;40,4;36,3;75,6;-34,5;1011,4;770,0;-490,0;-980,0;7,4;40,5;-100,0;4,21;0,05
'05/08/2022 13:55:48;39,0;19;974,8;40,4;36,3;72,9;-30,9;1011,3;-4130,0;-2240,0;560,0;7,5;44,7;-100,0;4,21;0,04
'05/08/2022 13:55:48;39,0;19;974,8;40,4;36,4;74,2;-26,7;1011,6;1260,0;-15960,0;3150,0;7,6;44,2;-100,0;4,21;0,05
'05/08/2022 13:55:49;39,0;19;974,7;40,4;36,3;73,9;-26,8;1011,9;5670,0;6650,0;5390,0;7,7;43,6;-100,0;4,21;0,04
'05/08/2022 13:55:50;39,0;19;974,6;40,4;36,4;74,0;-28,4;1011,3;1190,0;14000,0;-5600,0;7,7;44,9;-100,0;4,21;0,05
'05/08/2022 13:55:51;39,0;19;974,7;40,3;36,4;73,1;-29,5;1010,5;280,0;2590,0;1960,0;7,8;46,1;-100,0;4,21;0,04
'05/08/2022 13:55:52;39,0;19;974,6;40,3;36,3;72,3;-28,7;1010,4;4550,0;-4830,0;5460,0;7,9;46,4;-100,0;4,21;0,04
'05/08/2022 13:55:53;39,0;19;974,6;40,4;36,3;75,6;-31,0;1010,3;-490,0;-1540,0;-8260,0;8,0;47,1;-100,0;4,21;0,04
'05/08/2022 13:55:54;39,0;19;974,7;40,4;36,3;73,3;-31,0;1011,1;2450,0;3570,0;3640,0;7,8;45,2;-100,0;4,21;0,05
'05/08/2022 13:55:55;39,0;19;974,7;40,4;36,4;71,7;-33,4;1011,6;490,0;3990,0;1190,0;7,6;41,7;-100,0;4,21;0,04
'05/08/2022 13:55:56;39,0;19;974,8;40,4;36,3;69,7;-34,2;1011,9;-2590,0;-4340,0;-3570,0;7,4;41,4;-100,0;4,21;0,05
'05/08/2022 13:55:57;39,0;19;974,7;40,4;36,4;69,5;-33,5;1011,9;420,0;-3220,0;1400,0;7,4;43,3;-100,0;4,21;0,04
'05/08/2022 13:55:58;39,0;19;974,7;40,4;36,4;71,0;-29,0;1012,0;-2730,0;-2310,0;-1750,0;7,6;45,5;-100,0;4,21;0,05
'05/08/2022 13:55:59;39,0;19;974,8;40,4;36,4;67,5;-19,6;1012,7;12320,0;-4060,0;-2310,0;7,4;45,1;-100,0;4,21;0,04
'05/08/2022 13:56:00;39,0;19;974,7;40,4;36,4;68,5;-20,1;1012,4;3220,0;4340,0;5040,0;7,5;46,8;-100,0;4,18;0,05
'05/08/2022 13:56:00;39,0;19;974,7;40,4;36,4;69,8;-20,2;1012,1;-15820,0;-1540,0;-2380,0;7,6;47,4;-100,0;4,21;0,04
'05/08/2022 13:56:01;39,0;19;974,7;40,4;36,5;71,3;-24,0;1011,8;2240,0;-4200,0;2240,0;7,7;49,6;-100,0;4,21;0,05
'05/08/2022 13:56:02;39,0;19;974,5;40,5;36,4;71,9;-21,3;1011,4;-12810,0;-4340,0;-2660,0;7,8;54,9;-100,0;4,21;0,04
'05/08/2022 13:56:03;39,0;19;974,7;40,5;36,4;74,4;-22,6;1011,8;4900,0;0,0;-980,0;8,1;59,6;-100,0;4,21;0,05
'05/08/2022 13:56:04;39,0;19;974,7;40,5;36,4;71,6;-23,1;1012,0;3500,0;-7910,0;3220,0;8,3;61,4;-100,0;4,21;0,04
'05/08/2022 13:56:05;39,0;19;974,7;40,5;36,4;73,6;-26,7;1011,7;4130,0;910,0;-3010,0;8,3;62,1;-100,0;4,21;0,05
'05/08/2022 13:56:06;39,1;19;974,8;40,5;36,5;72,0;-25,7;1011,8;-4690,0;4760,0;-4270,0;8,4;63,1;-100,0;4,21;0,04
'05/08/2022 13:56:07;39,1;19;974,8;40,5;36,4;68,4;-17,6;1012,1;7140,0;3780,0;1400,0;8,4;63,0;-100,0;4,21;0,05
'05/08/2022 13:56:08;39,0;19;974,9;40,5;36,5;64,6;-16,3;1011,6;-11620,0;-11340,0;13230,0;8,3;63,4;-100,0;4,21;0,04
'05/08/2022 13:56:09;39,0;19;974,8;40,4;36,4;64,5;-18,0;1011,4;-9590,0;-10710,0;-9590,0;8,3;64,3;-100,0;4,21;0,05
'05/08/2022 13:56:10;39,0;19;974,7;40,5;36,5;64,9;-10,6;1011,2;-13510,0;9660,0;-3290,0;8,4;64,5;-100,0;4,21;0,04
'05/08/2022 13:56:11;39,0;19;974,8;40,5;36,4;60,7;-11,0;1011,7;-1330,0;5880,0;27230,0;8,4;63,8;-100,0;4,21;0,05
'05/08/2022 13:56:12;39,0;19;974,7;40,4;36,4;63,4;-12,9;1011,3;16800,0;5600,0;-15820,0;8,3;63,4;-100,0;4,21;0,04
'05/08/2022 13:56:12;39,0;18;974,7;40,4;36,4;64,2;-13,7;1010,8;-7770,0;-9310,0;-7630,0;8,3;62,1;-100,0;4,21;0,04
'05/08/2022 13:56:13;39,0;18;974,7;40,4;36,4;64,2;-13,7;1010,8;-7770,0;-9310,0;-7630,0;8,2;62,1;-100,0;4,21;0,04
'05/08/2022 13:56:14;39,0;18;974,8;40,5;36,4;62,0;-13,1;1010,7;1820,0;-1050,0;16170,0;8,1;62,6;-100,0;4,21;0,05
'05/08/2022 13:56:15;39,0;18;974,7;40,5;36,4;65,0;-16,5;1011,4;-2940,0;-15750,0;-10150,0;8,1;58,7;-100,0;4,21;0,04
'05/08/2022 13:56:16;39,0;18;974,6;40,5;36,4;68,2;-17,8;1011,3;-2800,0;1120,0;-1330,0;7,9;58,9;-100,0;4,21;0,04
'05/08/2022 13:56:17;39,0;18;974,7;40,5;36,4;65,8;-15,6;1012,1;6580,0;-70,0;3570,0;7,9;58,5;-100,0;4,21;0,04
'05/08/2022 13:56:18;39,0;18;974,7;40,5;36,4;66,4;-18,3;1012,2;3780,0;-4200,0;-1260,0;7,8;57,0;-100,0;4,21;0,04
'05/08/2022 13:56:19;39,0;18;974,7;40,4;36,4;66,7;-18,9;1011,3;-7000,0;-5110,0;-210,0;7,9;58,7;-100,0;4,21;0,04
'05/08/2022 13:56:20;39,0;18;974,6;40,5;36,4;69,3;-23,7;1011,1;-3010,0;0,0;-5670,0;8,0;63,5;-100,0;4,21;0,04
'05/08/2022 13:56:21;39,0;18;974,6;40,5;36,4;69,1;-23,9;1011,4;210,0;1470,0;10710,0;8,2;66,7;-100,0;4,21;0,04
'05/08/2022 13:56:45;39,0;19;974,8;40,5;36,4;69,2;-23,4;1011,4;-3290,0;1960,0;-10360,0;8,4;70,7;-100,0;4,21;0,05
'05/08/2022 13:56:46;39,0;19;974,8;40,5;36,4;67,6;-23,7;1011,5;2870,0;2030,0;3850,0;8,5;71,0;-100,0;4,21;0,04
'05/08/2022 13:56:47;39,0;19;974,7;40,5;36,4;63,9;-20,7;1011,8;-7980,0;-6650,0;7490,0;8,6;73,6;-100,0;4,21;0,04
'05/08/2022 13:56:48;39,0;19;974,7;40,5;36,4;68,2;-21,6;1011,3;-6580,0;-3220,0;-14910,0;8,7;71,4;-100,0;4,21;0,04
'05/08/2022 13:56:49;39,0;19;974,7;40,5;36,4;68,0;-21,5;1011,6;1120,0;-3990,0;6930,0;8,6;69,9;-100,0;4,21;0,04
'05/08/2022 13:56:49;39,0;18;974,7;40,5;36,4;69,6;-25,3;1010,8;-3850,0;7490,0;-420,0;8,5;69,4;-100,0;4,21;0,04
'05/08/2022 13:56:50;39,0;18;974,8;40,5;36,4;72,1;-24,6;1010,5;6440,0;6230,0;-1610,0;8,3;67,8;-100,0;4,21;0,04
'05/08/2022 13:56:51;39,0;18;974,7;40,4;36,4;74,2;-25,4;1009,9;700,0;2310,0;-8050,0;8,4;68,0;-100,0;4,21;0,04
'05/08/2022 13:56:52;39,0;18;974,8;40,4;36,4;72,8;-26,3;1009,6;490,0;-2590,0;6090,0;8,3;67,9;-100,0;4,21;0,04
'05/08/2022 13:56:53;39,0;18;974,8;40,4;36,4;82,8;-30,2;1009,4;4270,0;-910,0;-22190,0;8,2;63,2;-100,0;4,21;0,04
'05/08/2022 13:56:54;39,0;18;974,7;40,5;36,4;95,2;-26,8;1008,2;2590,0;9520,0;20160,0;8,0;59,5;-100,0;4,21;0,04
'05/08/2022 13:56:55;39,0;18;974,6;40,5;36,4;123,5;-9,5;1005,5;4970,0;-15330,0;-11270,0;8,0;59,4;-100,0;4,21;0,04
'05/08/2022 13:56:56;39,0;18;974,7;40,4;36,4;135,8;56,9;999,9;9660,0;6860,0;27580,0;8,0;58,6;-100,0;4,21;0,04
'05/08/2022 13:56:57;39,0;18;974,7;40,4;36,4;134,4;137,9;989,2;-4060,0;-7280,0;-1190,0;8,0;57,5;-100,0;4,21;0,04
'05/08/2022 13:56:58;39,0;18;974,7;40,4;36,3;141,6;219,5;972,1;1470,0;-2240,0;1890,0;8,1;58,1;-100,0;4,21;0,04
'05/08/2022 13:56:59;39,0;18;974,6;40,4;36,4;157,6;257,1;961,7;-4270,0;1540,0;-4340,0;8,3;60,2;-100,0;4,21;0,04
'05/08/2022 13:57:00;39,0;18;974,7;40,4;36,3;164,3;249,9;964,5;-4060,0;-5670,0;1960,0;8,3;60,9;-100,0;4,21;0,04
'05/08/2022 13:57:01;39,0;18;974,8;40,4;36,4;164,5;239,8;967,5;-6440,0;3080,0;8680,0;8,3;61,3;-100,0;4,21;0,04
'05/08/2022 13:57:01;39,0;18;974,7;40,5;36,4;174,2;173,7;978,4;7490,0;-2660,0;24710,0;8,2;61,5;-100,0;4,21;0,04
'05/08/2022 13:57:02;39,0;19;974,8;40,5;36,4;191,4;90,4;988,4;51030,0;10640,0;-16450,0;8,3;62,9;-100,0;4,21;0,04
'05/08/2022 13:57:03;39,0;19;974,7;40,4;36,4;136,0;29,1;984,7;38920,0;-28770,0;-7560,0;8,4;63,8;-100,0;4,21;0,04
'05/08/2022 13:57:04;39,0;19;974,7;40,4;36,3;110,2;2,7;1000,3;490,0;-1820,0;-140,0;8,5;65,6;-100,0;4,21;0,04
'05/08/2022 13:57:05;39,0;18;974,8;40,5;36,4;121,3;29,3;1002,7;9240,0;-3570,0;-11060,0;8,7;66,4;-100,0;4,19;0,04
'05/08/2022 13:57:06;39,0;18;974,7;40,5;36,3;147,9;66,4;997,8;840,0;2940,0;-10920,0;8,6;66,8;-100,0;4,21;0,04
'05/08/2022 13:57:07;39,0;18;974,7;40,5;36,4;124,7;67,8;999,7;10640,0;12880,0;14770,0;8,6;66,0;-100,0;4,21;0,04
'05/08/2022 13:57:08;38,9;18;974,7;40,5;36,4;116,8;10,7;1005,6;17010,0;-9450,0;-22050,0;8,7;67,8;-100,0;4,21;0,04
'05/08/2022 13:57:09;39,0;18;974,7;40,5;36,4;89,5;-5,6;1008,7;-4550,0;-4550,0;13650,0;8,7;68,8;-100,0;4,21;0,04
'05/08/2022 13:57:10;38,9;18;974,7;40,5;36,4;78,3;-17,9;1009,9;-10920,0;2030,0;18410,0;8,6;65,3;-100,0;4,21;0,04
'05/08/2022 13:57:11;39,0;18;974,7;40,5;36,4;78,3;-39,2;1009,9;-1890,0;9380,0;-36890,0;8,4;60,1;-100,0;4,21;0,04
'05/08/2022 13:57:12;39,0;18;974,7;40,5;36,4;70,6;-30,3;1010,8;-700,0;-4550,0;39060,0;8,1;55,3;-100,0;4,21;0,04
'05/08/2022 13:57:13;39,0;18;974,7;40,5;36,4;55,0;-2,7;1011,6;-9030,0;-7070,0;-15890,0;7,9;49,9;-100,0;4,21;0,04
'05/08/2022 13:57:13;39,0;18;974,6;40,5;36,4;68,8;4,9;1011,1;25270,0;22610,0;-10920,0;7,8;48,8;-100,0;4,21;0,04
'05/08/2022 13:57:14;39,0;18;974,8;40,5;36,4;75,3;-5,3;1011,1;15190,0;-9800,0;29260,0;7,7;46,4;-100,0;4,21;0,04
'05/08/2022 13:57:15;38,9;18;974,7;40,4;36,4;83,6;-18,1;1008,9;-70,0;-210,0;-32480,0;7,5;44,8;-100,0;4,21;0,04
'05/08/2022 13:57:16;39,0;18;974,8;40,5;36,3;71,8;6,9;1009,2;-3570,0;1540,0;25690,0;7,6;45,5;-100,0;4,21;0,04
'05/08/2022 13:57:17;39,0;18;974,6;40,4;36,3;68,2;21,4;1010,7;-2590,0;7000,0;-22680,0;7,6;44,9;-100,0;4,21;0,04
'05/08/2022 13:57:18;39,0;18;974,7;40,4;36,4;76,0;9,9;1010,0;6720,0;3570,0;5460,0;7,6;45,3;-100,0;4,21;0,04
'05/08/2022 13:57:19;39,0;18;974,7;40,4;36,3;72,8;-2,9;1010,2;-21210,0;1260,0;9870,0;7,5;44,9;-100,0;4,17;0,04
'05/08/2022 13:57:20;39,0;18;974,7;40,4;36,3;73,3;-15,2;1010,8;7560,0;4970,0;-13160,0;7,5;42,6;-100,0;4,21;0,04
'05/08/2022 13:57:21;39,0;18;974,7;40,4;36,4;76,9;-18,8;1010,8;2520,0;2730,0;-2450,0;7,4;41,8;-100,0;4,21;0,04
'05/08/2022 13:57:22;39,0;18;974,6;40,4;36,3;82,1;-17,4;1011,1;4690,0;1890,0;1540,0;7,4;40,8;-100,0;4,21;0,04
'05/08/2022 13:57:23;39,0;18;974,6;40,4;36,3;82,1;-17,4;1011,1;4690,0;1890,0;1540,0;7,2;38,9;-100,0;4,21;0,04
'05/08/2022 13:57:24;38,9;18;974,7;40,4;36,3;41,6;12,9;1011,1;-10570,0;-18130,0;-16940,0;7,2;39,0;-100,0;4,21;0,04
'05/08/2022 13:57:25;39,0;18;974,7;40,4;36,3;47,0;-1,5;1012,7;-10080,0;9380,0;2380,0;7,2;38,5;-100,0;4,21;0,04
'05/08/2022 13:57:25;39,0;18;974,7;40,4;36,4;45,4;-12,0;1013,5;2450,0;-3920,0;9170,0;7,1;38,2;-100,0;4,21;0,04
'05/08/2022 13:57:26;39,0;18;974,7;40,4;36,4;63,1;-20,7;1011,3;-15400,0;20790,0;1260,0;7,1;35,8;-100,0;4,21;0,04
'05/08/2022 13:57:27;39,0;18;974,7;40,4;36,3;55,3;-18,1;1012,8;5250,0;16730,0;-7560,0;7,2;33,9;-100,0;4,21;0,04
'05/08/2022 13:57:28;39,0;18;974,7;40,4;36,3;56,3;-21,1;1012,3;-4200,0;-70,0;6160,0;7,1;33,7;-100,0;4,21;0,04
'05/08/2022 13:57:29;39,0;18;974,8;40,4;36,4;55,8;-18,1;1012,9;-3010,0;910,0;-910,0;7,2;33,8;-100,0;4,21;0,04
'05/08/2022 13:57:30;39,0;18;974,6;40,4;36,3;58,5;-18,1;1013,2;4200,0;-3990,0;700,0;7,2;32,4;-100,0;4,21;0,04
'05/08/2022 13:57:31;39,0;18;974,8;40,4;36,3;58,7;-20,2;1013,0;-770,0;-4900,0;-4550,0;7,1;31,6;-100,0;4,21;0,04
'05/08/2022 13:57:32;39,0;18;974,7;40,4;36,3;57,0;-14,4;1012,8;1540,0;-8050,0;6160,0;6,9;29,7;-100,0;4,21;0,04
'05/08/2022 13:57:33;39,0;18;974,7;40,4;36,4;63,9;-13,9;1012,2;-420,0;-560,0;-10780,0;6,8;28,0;-100,0;4,21;0,04
'05/08/2022 13:57:34;39,0;18;974,8;40,4;36,3;56,2;-7,1;1012,6;-560,0;2800,0;15470,0;6,7;27,4;-100,0;4,21;0,04
'05/08/2022 13:57:35;39,0;18;974,6;40,4;36,4;58,4;-12,1;1012,5;2100,0;630,0;-11970,0;6,8;27,3;-100,0;4,21;0,04
'05/08/2022 13:57:36;39,0;18;974,7;40,4;36,3;57,2;-15,1;1012,5;-3360,0;-2310,0;2590,0;6,7;25,1;-100,0;4,21;0,04
