

New start of logging. Datetime: 2022.05.10_004027 
No;Datetime, dd/mm/yyyy hh:mm:ss;GPS Time, hhmmssddmmyy;Status;Antenna;Longitude;Latitude;Altitude, m;Speed, km/h;Course
533;'05/11/2022 10:37:09;'043726110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
534;'05/11/2022 10:37:10;'043727110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
535;'05/11/2022 10:37:11;'043728110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
536;'05/11/2022 10:37:11;'043729110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
537;'05/11/2022 10:37:12;'043730110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
538;'05/11/2022 10:37:13;'043731110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
539;'05/11/2022 10:37:14;'043732110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
540;'05/11/2022 10:37:15;'043733110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
541;'05/11/2022 10:37:16;'043734110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
542;'05/11/2022 10:37:17;'043735110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
543;'05/11/2022 10:37:18;'043736110522;FIX;OK;65,7290344;40,68351;433,9;0,00;0,0
544;'05/11/2022 10:37:19;'043737110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
545;'05/11/2022 10:37:20;'043738110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
546;'05/11/2022 10:37:21;'043739110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
547;'05/11/2022 10:37:22;'043740110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
548;'05/11/2022 10:37:23;'043741110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
549;'05/11/2022 10:37:24;'043742110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
550;'05/11/2022 10:37:24;'043743110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
551;'05/11/2022 10:37:25;'043744110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
552;'05/11/2022 10:37:26;'043745110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
553;'05/11/2022 10:37:27;'043746110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
554;'05/11/2022 10:37:28;'043747110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
555;'05/11/2022 10:37:29;'043748110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
556;'05/11/2022 10:37:30;'043749110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
557;'05/11/2022 10:37:31;'043750110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
558;'05/11/2022 10:37:32;'043751110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
559;'05/11/2022 10:37:33;'043752110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
560;'05/11/2022 10:37:34;'043753110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
561;'05/11/2022 10:37:35;'043754110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
562;'05/11/2022 10:37:36;'043755110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
563;'05/11/2022 10:37:36;'043756110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
564;'05/11/2022 10:37:37;'043757110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
565;'05/11/2022 10:37:38;'043758110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
566;'05/11/2022 10:37:39;'043759110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
567;'05/11/2022 10:37:40;'043800110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
568;'05/11/2022 10:37:41;'043801110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
569;'05/11/2022 10:37:42;'043802110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
570;'05/11/2022 10:37:43;'043803110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
571;'05/11/2022 10:37:44;'043804110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
572;'05/11/2022 10:37:45;'043805110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
573;'05/11/2022 10:37:46;'043806110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
574;'05/11/2022 10:37:47;'043807110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
575;'05/11/2022 10:37:48;'043808110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
576;'05/11/2022 10:37:49;'043809110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
577;'05/11/2022 10:37:49;'043810110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
578;'05/11/2022 10:37:50;'043811110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
579;'05/11/2022 10:37:51;'043812110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
580;'05/11/2022 10:37:52;'043813110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
581;'05/11/2022 10:37:53;'043814110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
582;'05/11/2022 10:37:54;'043815110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
583;'05/11/2022 10:37:55;'043816110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
584;'05/11/2022 10:37:56;'043817110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
585;'05/11/2022 10:37:57;'043818110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
586;'05/11/2022 10:37:58;'043819110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
587;'05/11/2022 10:37:59;'043820110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
588;'05/11/2022 10:38:00;'043821110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
589;'05/11/2022 10:38:01;'043822110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
590;'05/11/2022 10:38:02;'043823110522;FIX;OK;65,7290344;40,68351;434,0;0,00;0,0
591;'05/11/2022 10:38:02;'043824110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
592;'05/11/2022 10:38:03;'043825110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
593;'05/11/2022 10:38:04;'043826110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
594;'05/11/2022 10:38:05;'043827110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
595;'05/11/2022 10:38:06;'043828110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
596;'05/11/2022 10:38:07;'043829110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
597;'05/11/2022 10:38:08;'043830110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
598;'05/11/2022 10:38:09;'043831110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
599;'05/11/2022 10:38:10;'043832110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
600;'05/11/2022 10:38:11;'043833110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
601;'05/11/2022 10:38:12;'043834110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
602;'05/11/2022 10:38:13;'043835110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
603;'05/11/2022 10:38:14;'043836110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
604;'05/11/2022 10:38:37;'043837110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
605;'05/11/2022 10:38:38;'043838110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
606;'05/11/2022 10:38:38;'043839110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
607;'05/11/2022 10:38:39;'043840110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
608;'05/11/2022 10:38:40;'043841110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
609;'05/11/2022 10:38:41;'043842110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
610;'05/11/2022 10:38:42;'043843110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
611;'05/11/2022 10:38:43;'043844110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
612;'05/11/2022 10:38:44;'043845110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
613;'05/11/2022 10:38:45;'043846110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
614;'05/11/2022 10:38:46;'043847110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
615;'05/11/2022 10:38:47;'043848110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
616;'05/11/2022 10:38:48;'043849110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
617;'05/11/2022 10:38:49;'043850110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
618;'05/11/2022 10:38:50;'043851110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
619;'05/11/2022 10:38:51;'043852110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
620;'05/11/2022 10:38:51;'043853110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
621;'05/11/2022 10:38:52;'043854110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
622;'05/11/2022 10:38:53;'043855110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
623;'05/11/2022 10:38:54;'043856110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
624;'05/11/2022 10:38:55;'043857110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
625;'05/11/2022 10:38:56;'043858110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
626;'05/11/2022 10:38:57;'043859110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
627;'05/11/2022 10:38:58;'043900110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
628;'05/11/2022 10:38:59;'043901110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
629;'05/11/2022 10:39:00;'043902110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
630;'05/11/2022 10:39:01;'043903110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
631;'05/11/2022 10:39:02;'043904110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
632;'05/11/2022 10:39:03;'043905110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
633;'05/11/2022 10:39:03;'043906110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
634;'05/11/2022 10:39:04;'043907110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
635;'05/11/2022 10:39:05;'043908110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
636;'05/11/2022 10:39:06;'043909110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
637;'05/11/2022 10:39:07;'043910110522;FIX;OK;65,7290344;40,68351;434,1;0,00;0,0
638;'05/11/2022 10:39:08;'043911110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
639;'05/11/2022 10:39:09;'043912110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
640;'05/11/2022 10:39:10;'043913110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
641;'05/11/2022 10:39:11;'043914110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
642;'05/11/2022 10:39:12;'043915110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
643;'05/11/2022 10:39:13;'043916110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
644;'05/11/2022 10:39:14;'043917110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
645;'05/11/2022 10:39:15;'043918110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
646;'05/11/2022 10:39:16;'043919110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
647;'05/11/2022 10:39:16;'043920110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
648;'05/11/2022 10:39:17;'043921110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
649;'05/11/2022 10:39:18;'043922110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
650;'05/11/2022 10:39:19;'043923110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
651;'05/11/2022 10:39:20;'043924110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
652;'05/11/2022 10:39:21;'043925110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
653;'05/11/2022 10:39:22;'043926110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
654;'05/11/2022 10:39:23;'043927110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
655;'05/11/2022 10:39:24;'043928110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
656;'05/11/2022 10:39:25;'043929110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
657;'05/11/2022 10:39:26;'043930110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
658;'05/11/2022 10:39:27;'043931110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
659;'05/11/2022 10:39:28;'043932110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
660;'05/11/2022 10:39:29;'043933110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
661;'05/11/2022 10:39:29;'043934110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
662;'05/11/2022 10:39:30;'043935110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
663;'05/11/2022 10:39:31;'043936110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
664;'05/11/2022 10:39:32;'043937110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
665;'05/11/2022 10:39:33;'043938110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
666;'05/11/2022 10:39:34;'043939110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
667;'05/11/2022 10:39:35;'043940110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
668;'05/11/2022 10:39:36;'043941110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
669;'05/11/2022 10:39:37;'043942110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
670;'05/11/2022 10:39:38;'043943110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
671;'05/11/2022 10:39:39;'043944110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
672;'05/11/2022 10:39:40;'043945110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
673;'05/11/2022 10:39:41;'043946110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
674;'05/11/2022 10:39:42;'043947110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
675;'05/11/2022 10:39:42;'043948110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
676;'05/11/2022 10:39:43;'043949110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
677;'05/11/2022 10:39:44;'043950110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
678;'05/11/2022 10:39:45;'043951110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
679;'05/11/2022 10:39:46;'043952110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
680;'05/11/2022 10:39:47;'043953110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
681;'05/11/2022 10:39:48;'043954110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
682;'05/11/2022 10:39:49;'043955110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
683;'05/11/2022 10:39:50;'043956110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
684;'05/11/2022 10:39:51;'043957110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
685;'05/11/2022 10:39:52;'043958110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
686;'05/11/2022 10:39:53;'043959110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
687;'05/11/2022 10:39:54;'044000110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
688;'05/11/2022 10:39:55;'044001110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
689;'05/11/2022 10:39:55;'044002110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
690;'05/11/2022 10:39:56;'044003110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
691;'05/11/2022 10:39:57;'044004110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
692;'05/11/2022 10:39:58;'044005110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
693;'05/11/2022 10:39:59;'044006110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
694;'05/11/2022 10:40:00;'044007110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
695;'05/11/2022 10:40:01;'044008110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
696;'05/11/2022 10:40:02;'044009110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
697;'05/11/2022 10:40:03;'044010110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
698;'05/11/2022 10:40:04;'044011110522;FIX;OK;65,7290344;40,68351;434,2;0,00;0,0
699;'05/11/2022 10:40:05;'044012110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
700;'05/11/2022 10:40:06;'044013110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
701;'05/11/2022 10:40:07;'044014110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
702;'05/11/2022 10:40:08;'044015110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
703;'05/11/2022 10:40:08;'044016110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
704;'05/11/2022 10:40:09;'044017110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
705;'05/11/2022 10:40:10;'044018110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
706;'05/11/2022 10:40:11;'044019110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
707;'05/11/2022 10:40:12;'044020110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
708;'05/11/2022 10:40:13;'044021110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
709;'05/11/2022 10:40:14;'044022110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
710;'05/11/2022 10:40:15;'044023110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
711;'05/11/2022 10:40:16;'044024110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
712;'05/11/2022 10:40:17;'044025110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
713;'05/11/2022 10:40:18;'044026110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
714;'05/11/2022 10:40:19;'044027110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
715;'05/11/2022 10:40:20;'044028110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
716;'05/11/2022 10:40:21;'044029110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
717;'05/11/2022 10:40:21;'044030110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
718;'05/11/2022 10:40:22;'044031110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
719;'05/11/2022 10:40:23;'044032110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
720;'05/11/2022 10:40:24;'044033110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
721;'05/11/2022 10:40:25;'044034110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
722;'05/11/2022 10:40:26;'044035110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
723;'05/11/2022 10:40:27;'044036110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
724;'05/11/2022 10:40:28;'044037110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
725;'05/11/2022 10:40:29;'044038110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
726;'05/11/2022 10:40:30;'044039110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
727;'05/11/2022 10:40:31;'044040110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
728;'05/11/2022 10:40:32;'044041110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
729;'05/11/2022 10:40:33;'044042110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
730;'05/11/2022 10:40:34;'044043110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
731;'05/11/2022 10:40:34;'044044110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
732;'05/11/2022 10:40:35;'044045110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
733;'05/11/2022 10:40:36;'044046110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
734;'05/11/2022 10:40:37;'044047110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
735;'05/11/2022 10:40:38;'044048110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
736;'05/11/2022 10:40:39;'044049110522;FIX;OK;65,7290344;40,68351;434,3;0,00;0,0
737;'05/11/2022 10:40:40;'044050110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
738;'05/11/2022 10:40:41;'044051110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
739;'05/11/2022 10:40:42;'044052110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
740;'05/11/2022 10:40:43;'044053110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
741;'05/11/2022 10:40:44;'044054110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
742;'05/11/2022 10:40:45;'044055110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
743;'05/11/2022 10:40:46;'044056110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
744;'05/11/2022 10:40:47;'044057110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
745;'05/11/2022 10:40:47;'044058110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
746;'05/11/2022 10:40:48;'044059110522;FIX;OK;65,7290344;40,68351;434,4;0,00;0,0
747;'05/11/2022 10:40:49;'044100110522;FIX;OK;65,7290344;40,68351;434,5;0,00;0,0
748;'05/11/2022 10:40:50;'044101110522;FIX;OK;65,7290344;40,68351;434,5;0,00;0,0
749;'05/11/2022 10:40:51;'044102110522;FIX;OK;65,7290344;40,68351;434,5;0,00;0,0
750;'05/11/2022 10:40:52;'044103110522;FIX;OK;65,7290344;40,68351;434,5;0,00;0,0
751;'05/11/2022 10:40:53;'044104110522;FIX;OK;65,7290344;40,68351;434,5;0,00;0,0
752;'05/11/2022 10:40:54;'044105110522;FIX;OK;65,7290344;40,68351;434,5;0,00;0,0
753;'05/11/2022 10:40:55;'044106110522;FIX;OK;65,7290344;40,68351;434,5;0,00;0,0
754;'05/11/2022 10:40:56;'044107110522;FIX;OK;65,7290344;40,68351;434,6;0,00;0,0
755;'05/11/2022 10:40:57;'044108110522;FIX;OK;65,7290344;40,68351;434,6;0,00;0,0
756;'05/11/2022 10:40:58;'044109110522;FIX;OK;65,7290344;40,68351;434,6;0,00;0,0
757;'05/11/2022 10:40:59;'044110110522;FIX;OK;65,7290344;40,68351;434,6;0,00;0,0
758;'05/11/2022 10:41:00;'044111110522;FIX;OK;65,7290344;40,68351;434,6;0,00;0,0
759;'05/11/2022 10:41:00;'044112110522;FIX;OK;65,7290344;40,68351;434,6;0,00;0,0
760;'05/11/2022 10:41:01;'044113110522;FIX;OK;65,7290344;40,68351;434,7;0,00;0,0
761;'05/11/2022 10:41:02;'044114110522;FIX;OK;65,7290344;40,68351;434,7;0,00;0,0
762;'05/11/2022 10:41:03;'044115110522;FIX;OK;65,7290344;40,68351;434,7;0,00;0,0
763;'05/11/2022 10:41:04;'044116110522;FIX;OK;65,7290344;40,68351;434,7;0,00;0,0
764;'05/11/2022 10:41:05;'044117110522;FIX;OK;65,7290344;40,68351;434,7;0,00;0,0
765;'05/11/2022 10:41:06;'044118110522;FIX;OK;65,7290344;40,68351;434,8;0,00;0,0
766;'05/11/2022 10:41:07;'044119110522;FIX;OK;65,7290344;40,68351;434,8;0,00;0,0
767;'05/11/2022 10:41:08;'044120110522;FIX;OK;65,7290344;40,68351;434,8;0,00;0,0
768;'05/11/2022 10:41:09;'044121110522;FIX;OK;65,7290344;40,68351;434,8;0,00;0,0
769;'05/11/2022 10:41:10;'044122110522;FIX;OK;65,7290344;40,68351;434,8;0,00;0,0
770;'05/11/2022 10:41:11;'044123110522;FIX;OK;65,7290344;40,68351;434,9;0,00;0,0
771;'05/11/2022 10:41:12;'044124110522;FIX;OK;65,7290344;40,68351;434,9;0,00;0,0
772;'05/11/2022 10:41:13;'044125110522;FIX;OK;65,7290344;40,68351;434,9;0,00;0,0
773;'05/11/2022 10:41:13;'044126110522;FIX;OK;65,7290344;40,68351;434,9;0,00;0,0
774;'05/11/2022 10:41:14;'044127110522;FIX;OK;65,7290344;40,68351;435,0;0,00;0,0
775;'05/11/2022 10:41:15;'044128110522;FIX;OK;65,7290344;40,68351;435,0;0,00;0,0
776;'05/11/2022 10:41:16;'044129110522;FIX;OK;65,7290344;40,68351;435,0;0,00;0,0
777;'05/11/2022 10:41:17;'044130110522;FIX;OK;65,7290344;40,68351;435,0;0,00;0,0
778;'05/11/2022 10:41:18;'044131110522;FIX;OK;65,7290344;40,68351;435,1;0,00;0,0
779;'05/11/2022 10:41:19;'044132110522;FIX;OK;65,7290344;40,68351;435,1;0,00;0,0
780;'05/11/2022 10:41:20;'044133110522;FIX;OK;65,7290344;40,68351;435,1;0,00;0,0
781;'05/11/2022 10:41:21;'044134110522;FIX;OK;65,7290344;40,68351;435,1;0,00;0,0
782;'05/11/2022 10:41:22;'044135110522;FIX;OK;65,7290344;40,68351;435,2;0,00;0,0
783;'05/11/2022 10:41:23;'044136110522;FIX;OK;65,7290344;40,68351;435,2;0,00;0,0
784;'05/11/2022 10:41:24;'044137110522;FIX;OK;65,7290344;40,68351;435,2;0,00;0,0
785;'05/11/2022 10:41:25;'044138110522;FIX;OK;65,7290344;40,68351;435,3;0,00;0,0
786;'05/11/2022 10:41:26;'044139110522;FIX;OK;65,7290344;40,68351;435,3;0,00;0,0
787;'05/11/2022 10:41:26;'044140110522;FIX;OK;65,7290344;40,68351;435,3;0,00;0,0
788;'05/11/2022 10:41:27;'044141110522;FIX;OK;65,7290344;40,68351;435,4;0,00;0,0
789;'05/11/2022 10:41:28;'044142110522;FIX;OK;65,7290344;40,68351;435,4;0,00;0,0
790;'05/11/2022 10:41:29;'044143110522;FIX;OK;65,7290344;40,68351;435,4;0,00;0,0
791;'05/11/2022 10:41:30;'044144110522;FIX;OK;65,7290344;40,68351;435,5;0,00;0,0
792;'05/11/2022 10:41:31;'044145110522;FIX;OK;65,7290344;40,68351;435,5;0,00;0,0
793;'05/11/2022 10:41:32;'044146110522;FIX;OK;65,7290344;40,68351;435,5;0,00;0,0
794;'05/11/2022 10:41:33;'044147110522;FIX;OK;65,7290344;40,68351;435,6;0,00;0,0
795;'05/11/2022 10:41:34;'044148110522;FIX;OK;65,7290344;40,68351;435,6;0,00;0,0
796;'05/11/2022 10:41:35;'044149110522;FIX;OK;65,7290344;40,68351;435,6;0,00;0,0
797;'05/11/2022 10:41:36;'044150110522;FIX;OK;65,7290344;40,68351;435,7;0,00;0,0
798;'05/11/2022 10:41:37;'044151110522;FIX;OK;65,7290344;40,68351;435,7;0,00;0,0
799;'05/11/2022 10:41:38;'044152110522;FIX;OK;65,7290344;40,68351;435,7;0,00;0,0
